transaction_id,date,timestamp,company_name,ticker_symbol,sector,country,currency,transaction_type,price_per_share,volume,transaction_value,market_cap_msek,pe_ratio,earnings_msek,revenue_msek,debt_to_equity,return_on_equity,dividend_yield,beta,sharpe_ratio,daily_return,spread_pct,portfolio_type,risk_rating,analyst_rating,esg_score,credit_rating,var_95,liquidity_score,quarter,fiscal_year
TXN101885,2021-12-03,2021-12-03 11:05:45,SKF,SKF,Industrials,Sweden,SEK,SELL,30490.46,5353,163215409.57,57045.62,21.92,2602.56,11663.6,1.015,0.1848,0.0282,0.986,1.73,0.045652,0.0081,VALUE,LOW,BUY,52.6,A,3922106.9,3.1,Q4,2021
TXN101888,2021-12-04,2021-12-04 15:27:25,Telia Company,TELI,Communication Services,Sweden,SEK,SELL,79508.23,7852,624298635.81,148400.98,20.65,7186.58,58441.97,0.99,0.3481,0.0202,0.885,0.562,-0.001148,0.0097,FIXED_INCOME,HIGH,SELL,55.0,A,13302422.24,7.6,Q4,2021
TXN101889,2021-12-04,2021-12-04 13:38:19,Nordea Bank,NORD,Financials,Finland,EUR,BUY,196690.08,6584,1295007506.04,297171.9,11.11,26745.06,221738.28,2.049,0.2303,0.0584,1.749,0.957,0.030063,0.0116,MIXED,MEDIUM,BUY,46.5,BB+,7290388.47,4.5,Q4,2021
TXN101890,2021-12-04,2021-12-04 15:43:56,Swedbank,SWED,Financials,Sweden,SEK,BUY,257306.59,797,205073353.28,263106.8,15.08,17449.79,102993.32,1.613,0.2312,0.0216,1.906,0.938,-0.030313,0.0069,VALUE,MEDIUM,HOLD,60.3,A+,5804664.03,3.0,Q4,2021
TXN101891,2021-12-05,2021-12-05 11:43:49,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,BUY,215954.61,4524,976978651.91,116307.83,15.45,7529.34,33938.31,0.831,0.2009,0.0108,0.57,1.735,-0.006122,0.0065,VALUE,LOW,HOLD,50.8,AAA,19732713.81,7.0,Q4,2021
TXN101892,2021-12-05,2021-12-05 11:26:35,Atlas Copco,ATLA,Industrials,Sweden,SEK,BUY,555978.92,5854,3254700611.0,730550.9,22.37,32660.85,190351.48,1.953,0.1846,0.0223,1.735,2.096,0.044359,0.0044,MIXED,LOW,SELL,47.2,AA-,74961686.9,4.8,Q4,2021
TXN101893,2021-12-06,2021-12-06 13:05:19,Atlas Copco,ATLA,Industrials,Sweden,SEK,BUY,392841.28,1182,464338392.08,654745.81,15.18,43137.74,732088.53,1.631,0.176,0.0591,1.67,1.925,0.025654,0.0119,MIXED,MEDIUM,HOLD,38.7,A-,11127118.09,8.4,Q4,2021
TXN101894,2021-12-06,2021-12-06 11:24:50,Boliden,BOLI,Materials,Sweden,SEK,SELL,60128.31,1409,84720789.96,115550.93,8.67,13326.98,225865.64,0.563,0.3427,0.0239,1.765,1.615,-0.031306,0.005,GROWTH,MEDIUM,SELL,78.9,AAA,1969460.07,9.4,Q4,2021
TXN101895,2021-12-06,2021-12-06 11:33:28,Investor AB,INVE,Financials,Sweden,SEK,BUY,1003799.34,5598,5619268731.77,723547.58,13.78,52491.42,362338.12,2.161,0.2478,0.0469,0.673,-0.35,0.03315,0.0046,EQUITY,MEDIUM,SELL,53.9,BBB-,143804851.99,9.4,Q4,2021
TXN101900,2021-12-07,2021-12-07 14:08:39,Boliden,BOLI,Materials,Sweden,SEK,BUY,76583.15,6792,520152784.86,124099.46,13.04,9516.26,39959.96,2.405,0.2008,0.0323,1.587,0.872,-0.026857,0.0134,VALUE,LOW,SELL,45.2,A+,13469396.71,8.9,Q4,2021
TXN101899,2021-12-07,2021-12-07 13:50:15,H&M,H&M,Consumer Discretionary,Sweden,SEK,RIGHTS_ISSUE,113942.89,23792,2710929297.58,173652.85,29.3,5926.3,36736.52,2.067,0.3034,0.014,1.19,1.405,0.022368,0.018,FIXED_INCOME,HIGH,HOLD,54.5,A,41965626.14,5.1,Q4,2021
TXN101896,2021-12-07,2021-12-07 14:29:22,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,SELL,95861.46,725,69499557.46,189252.24,34.08,5553.38,101048.39,2.32,0.2167,0.0067,0.822,2.056,0.046015,0.0136,VALUE,MEDIUM,BUY,30.1,AA,1581245.88,3.2,Q4,2021
TXN101897,2021-12-07,2021-12-07 15:26:29,Investor AB,INVE,Financials,Sweden,SEK,BUY,517816.94,18540,9600326044.51,662700.38,12.5,53000.29,241062.85,0.233,0.0856,0.0411,1.946,1.428,-0.028278,0.0083,GROWTH,MEDIUM,HOLD,92.9,BBB+,89376675.15,6.9,Q4,2021
TXN101898,2021-12-07,2021-12-07 09:49:26,Volvo AB,VOLV,Industrials,Sweden,SEK,SELL,264567.73,9020,2386400931.45,497579.58,15.12,32903.0,143611.96,1.081,0.1348,0.0559,0.796,1.737,0.014218,0.0014,VALUE,HIGH,BUY,81.6,A+,47564855.68,4.3,Q4,2021
TXN101901,2021-12-08,2021-12-08 13:03:48,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,BUY,34004.85,1898,64541210.52,54449.72,19.78,2753.33,37483.95,0.334,0.1226,0.0231,1.891,0.226,-0.001965,0.0047,VALUE,HIGH,HOLD,77.7,AA+,683550.15,6.2,Q4,2021
TXN101902,2021-12-08,2021-12-08 15:42:00,Hexagon AB,HEXA,Technology,Sweden,SEK,BUY,218442.07,1119,244436678.45,270145.42,41.08,6576.21,38943.65,1.57,0.162,0.056,1.934,1.246,-0.008979,0.0191,FIXED_INCOME,MEDIUM,BUY,42.7,BBB+,5451592.36,9.4,Q4,2021
TXN101903,2021-12-08,2021-12-08 16:53:03,Essity,ESSI,Consumer Staples,Sweden,SEK,BUY,122917.59,3082,378832006.22,178025.04,27.61,6448.94,26400.58,0.633,0.2993,0.0116,0.84,-0.248,0.013296,0.0194,VALUE,HIGH,BUY,33.2,AA,10049440.11,8.6,Q4,2021
TXN101904,2021-12-09,2021-12-09 13:53:41,H&M,H&M,Consumer Discretionary,Sweden,SEK,SELL,218910.41,4501,985315774.06,195898.39,20.39,9606.24,182315.13,1.372,0.1927,0.0207,1.367,1.686,0.014153,0.0156,EQUITY,LOW,BUY,39.9,BBB-,29630384.98,3.9,Q4,2021
TXN101905,2021-12-09,2021-12-09 10:52:18,Nordea Bank,NORD,Financials,Finland,EUR,SELL,371321.33,23564,8749815705.63,387399.06,10.87,35646.86,413107.3,1.329,0.3349,0.0197,1.418,2.175,-0.005302,0.0161,MIXED,LOW,HOLD,30.0,BBB+,109202808.05,4.9,Q4,2021
TXN101906,2021-12-09,2021-12-09 14:55:03,Boliden,BOLI,Materials,Sweden,SEK,DIVIDEND,85677.78,2535,217193168.16,119821.3,18.7,6406.45,69071.59,0.469,0.1592,0.0355,1.801,2.398,0.024401,0.0071,GROWTH,LOW,HOLD,32.6,A,4636833.5,9.8,Q4,2021
TXN101908,2021-12-10,2021-12-10 16:08:14,SKF,SKF,Industrials,Sweden,SEK,BUY,161617.63,2031,328245400.88,117974.81,13.63,8656.54,48384.22,0.549,0.2464,0.0086,1.089,1.2,-0.010059,0.01,FIXED_INCOME,MEDIUM,SELL,49.2,BBB+,3011982.72,4.8,Q4,2021
TXN101907,2021-12-10,2021-12-10 09:44:13,Nordea Bank,NORD,Financials,Finland,EUR,DIVIDEND,191710.98,6949,1332199601.1,286586.4,11.47,24991.41,147852.93,1.42,0.247,0.0344,0.716,0.272,-0.008795,0.0069,VALUE,LOW,STRONG_BUY,33.6,A-,19154075.09,8.9,Q4,2021
TXN101909,2021-12-11,2021-12-11 13:46:59,SEB,SEB,Financials,Sweden,SEK,SELL,180634.0,9790,1768406845.43,283322.14,14.27,19854.4,121175.24,0.979,0.0533,0.012,1.109,0.1,0.000717,0.0126,MIXED,MEDIUM,HOLD,94.1,A+,24719156.05,6.4,Q4,2021
TXN101910,2021-12-12,2021-12-12 12:07:04,Volvo AB,VOLV,Industrials,Sweden,SEK,DIVIDEND,207836.1,11217,2331297528.99,387675.86,15.51,24992.15,170552.75,2.402,0.3391,0.0446,1.084,2.095,-0.001911,0.0014,GROWTH,LOW,STRONG_BUY,88.9,A,2632185.88,3.2,Q4,2021
TXN101911,2021-12-12,2021-12-12 10:33:06,Volvo AB,VOLV,Industrials,Sweden,SEK,BUY,324153.61,3369,1092073503.51,596333.5,17.9,33323.72,182470.55,0.755,0.2009,0.0155,1.927,-0.317,-0.006908,0.0023,FIXED_INCOME,MEDIUM,HOLD,31.2,BB+,13596608.5,7.8,Q4,2021
TXN101912,2021-12-13,2021-12-13 10:30:01,Sandvik,SAND,Industrials,Sweden,SEK,SELL,124197.53,5147,639244676.13,209963.59,21.53,9752.17,68847.73,2.17,0.1336,0.0122,1.748,0.479,-0.012838,0.0186,FIXED_INCOME,MEDIUM,BUY,39.8,BBB,16309491.46,6.0,Q4,2021
TXN101913,2021-12-13,2021-12-13 15:03:59,SKF,SKF,Industrials,Sweden,SEK,DIVIDEND,37358.62,2554,95413924.47,71016.37,13.77,5158.11,52724.61,2.195,0.0818,0.0584,0.507,1.475,-0.009111,0.0077,GROWTH,HIGH,BUY,77.6,A,1225945.3,3.5,Q4,2021
TXN101914,2021-12-13,2021-12-13 15:30:11,Nordea Bank,NORD,Financials,Finland,EUR,SELL,308164.76,14279,4400284598.28,330989.18,16.75,19754.95,378159.65,1.794,0.2806,0.0341,1.596,1.457,-0.004236,0.0104,MIXED,VERY_HIGH,HOLD,79.3,BBB+,27464129.82,6.6,Q4,2021
TXN101917,2021-12-14,2021-12-14 11:52:47,Volvo AB,VOLV,Industrials,Sweden,SEK,BUY,338184.46,879,297264143.21,429271.13,16.37,26226.22,197987.14,1.568,0.3051,0.0153,1.206,1.755,0.015142,0.0055,FIXED_INCOME,MEDIUM,SELL,85.2,A,5488961.22,9.1,Q4,2021
TXN101915,2021-12-14,2021-12-14 13:52:39,Sandvik,SAND,Industrials,Sweden,SEK,SELL,234388.53,3437,805593361.72,335203.9,13.48,24863.71,341102.64,0.282,0.3231,0.0363,1.043,1.863,-0.022326,0.0031,VALUE,LOW,BUY,73.1,A+,405164.26,4.0,Q4,2021
TXN101916,2021-12-14,2021-12-14 10:27:09,Essity,ESSI,Consumer Staples,Sweden,SEK,DIVIDEND,108924.09,7271,791987091.07,201153.31,27.33,7359.04,109964.97,2.103,0.1965,0.0464,0.727,-0.103,-0.010513,0.0036,VALUE,HIGH,HOLD,80.3,BB,7808795.56,6.8,Q4,2021
TXN101918,2021-12-15,2021-12-15 12:30:30,Sandvik,SAND,Industrials,Sweden,SEK,BUY,148600.14,656,97481690.63,201193.55,16.26,12374.72,68507.68,1.022,0.0712,0.0199,1.731,2.404,-0.003779,0.0192,FIXED_INCOME,HIGH,STRONG_BUY,94.0,AA-,1494013.55,6.9,Q4,2021
TXN101919,2021-12-15,2021-12-15 10:37:31,Spotify,SPOT,Technology,Sweden,SEK,BUY,536827.8,1238,664592822.18,413897.83,51.39,8053.87,39692.73,0.82,0.1803,0.0292,0.948,-0.216,-0.001266,0.0097,MIXED,LOW,BUY,63.1,A,14054376.18,8.5,Q4,2021
TXN101920,2021-12-16,2021-12-16 15:24:44,Telia Company,TELI,Communication Services,Sweden,SEK,RIGHTS_ISSUE,95943.03,9675,928248846.34,159211.49,14.94,10659.27,78622.75,1.196,0.1563,0.0005,1.724,-0.165,-0.017098,0.0168,MIXED,LOW,HOLD,54.7,A-,10686873.98,8.9,Q4,2021
TXN101921,2021-12-16,2021-12-16 15:52:27,Nordea Bank,NORD,Financials,Finland,EUR,SELL,508383.38,430,218604854.95,424120.07,12.25,34615.98,160292.63,2.369,0.1896,0.0274,1.253,1.669,0.037035,0.0131,GROWTH,VERY_HIGH,BUY,83.8,A,2586301.48,9.8,Q4,2021
TXN101922,2021-12-17,2021-12-17 13:29:07,SEB,SEB,Financials,Sweden,SEK,DIVIDEND,535653.48,14826,7941598456.1,272214.5,12.38,21985.15,139709.0,2.018,0.0863,0.0264,0.95,0.436,-0.029187,0.0091,EQUITY,HIGH,SELL,93.0,BBB-,248638091.73,6.2,Q4,2021
TXN101923,2021-12-17,2021-12-17 09:37:19,Boliden,BOLI,Materials,Sweden,SEK,DIVIDEND,132445.87,5672,751232957.22,145804.44,18.7,7796.53,113978.84,2.42,0.1501,0.0264,1.688,1.495,0.009022,0.0148,GROWTH,LOW,HOLD,49.6,A-,20208716.15,3.4,Q4,2021
TXN101924,2021-12-17,2021-12-17 16:02:58,Ericsson,ERIC,Technology,Sweden,SEK,SELL,168021.17,4547,763992244.03,276129.77,38.26,7216.65,123743.87,2.163,0.1963,0.036,1.598,1.465,-0.015918,0.0052,VALUE,MEDIUM,BUY,73.6,AA-,12977264.57,8.5,Q4,2021
TXN101925,2021-12-18,2021-12-18 16:56:46,Telia Company,TELI,Communication Services,Sweden,SEK,BUY,140201.66,12031,1686766166.63,137260.33,24.6,5579.5,23119.13,0.578,0.0883,0.0283,1.952,2.414,-0.015358,0.018,FIXED_INCOME,HIGH,STRONG_SELL,44.0,BBB,42303135.33,9.7,Q4,2021
TXN101928,2021-12-19,2021-12-19 10:11:41,SKF,SKF,Industrials,Sweden,SEK,BUY,43732.07,7277,318238239.19,71802.27,14.43,4976.32,20443.04,1.54,0.3104,0.0117,1.715,0.744,-0.008112,0.0096,GROWTH,VERY_HIGH,SELL,38.2,BBB,3625548.86,6.7,Q4,2021
TXN101926,2021-12-19,2021-12-19 09:10:22,Essity,ESSI,Consumer Staples,Sweden,SEK,BUY,207946.03,5723,1190075108.49,173508.03,19.61,8850.1,60269.75,2.223,0.2943,0.0579,1.427,0.27,-0.004868,0.0069,MIXED,VERY_HIGH,BUY,63.1,A-,35219363.11,9.4,Q4,2021
TXN101927,2021-12-19,2021-12-19 12:22:57,SKF,SKF,Industrials,Sweden,SEK,BUY,88740.67,6088,540253191.96,108841.83,24.98,4356.51,24252.08,0.776,0.1216,0.0035,0.616,2.245,-0.009296,0.0093,VALUE,HIGH,BUY,46.3,A+,14838038.81,3.1,Q4,2021
TXN101932,2021-12-20,2021-12-20 13:08:44,Swedbank,SWED,Financials,Sweden,SEK,SELL,143967.56,4859,699538390.08,218426.09,16.42,13302.32,60716.34,0.889,0.0982,0.0042,1.362,-0.226,-0.003746,0.0123,VALUE,HIGH,HOLD,32.1,A-,7440072.08,5.2,Q4,2021
TXN101929,2021-12-20,2021-12-20 14:29:45,SEB,SEB,Financials,Sweden,SEK,RIGHTS_ISSUE,437686.82,8870,3882282052.45,375187.7,8.71,43054.49,539062.68,2.154,0.3472,0.0249,1.715,1.383,0.050881,0.0061,MIXED,MEDIUM,HOLD,62.4,BBB+,84634491.79,7.9,Q4,2021
TXN101930,2021-12-20,2021-12-20 13:59:25,SEB,SEB,Financials,Sweden,SEK,BUY,634696.55,16264,10322704652.6,320553.27,12.26,26149.33,419504.65,1.261,0.0913,0.0388,0.571,0.622,0.005986,0.0185,MIXED,VERY_HIGH,HOLD,85.5,A-,188475279.36,3.5,Q4,2021
TXN101931,2021-12-20,2021-12-20 15:30:38,H&M,H&M,Consumer Discretionary,Sweden,SEK,DIVIDEND,174799.96,3073,537160280.04,117850.62,27.88,4226.69,19994.04,1.883,0.2347,0.0139,0.894,1.672,-0.013766,0.0117,GROWTH,HIGH,HOLD,70.0,BBB,7403296.01,6.8,Q4,2021
TXN101933,2021-12-20,2021-12-20 14:37:39,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,BUY,142364.2,1587,225931979.23,237402.86,33.91,7000.47,34513.24,1.208,0.1931,0.0389,0.8,-0.234,0.018814,0.0139,VALUE,LOW,BUY,69.9,BBB+,6013213.98,6.2,Q4,2021
TXN101935,2021-12-21,2021-12-21 10:42:06,Swedbank,SWED,Financials,Sweden,SEK,SPLIT,116670.34,4424,516149566.45,185086.66,12.97,14275.14,104142.28,0.875,0.2083,0.0032,1.988,0.772,0.029408,0.0157,FIXED_INCOME,LOW,STRONG_SELL,46.2,AA,4738627.92,4.5,Q4,2021
TXN101938,2021-12-21,2021-12-21 10:03:39,Hexagon AB,HEXA,Technology,Sweden,SEK,DIVIDEND,188991.29,12755,2410583874.02,310416.9,34.46,9009.29,49448.74,0.73,0.2368,0.0532,0.561,2.456,-0.012892,0.0127,GROWTH,HIGH,STRONG_SELL,51.9,BB,77599801.34,9.3,Q4,2021
TXN101937,2021-12-21,2021-12-21 11:46:57,Sandvik,SAND,Industrials,Sweden,SEK,BUY,134126.77,2396,321367729.93,243739.46,20.11,12122.02,153031.06,1.857,0.1768,0.0212,1.711,1.018,-0.016713,0.005,EQUITY,HIGH,HOLD,69.8,A,9017193.15,8.9,Q4,2021
TXN101934,2021-12-21,2021-12-21 09:01:54,Hexagon AB,HEXA,Technology,Sweden,SEK,SELL,219750.91,2995,658153970.89,309311.31,58.21,5313.87,21613.8,1.722,0.3334,0.0325,0.961,0.445,0.023036,0.0164,EQUITY,HIGH,HOLD,90.6,A,15755790.2,6.9,Q4,2021
TXN101936,2021-12-21,2021-12-21 14:48:14,Alfa Laval,ALFA,Industrials,Sweden,SEK,BUY,243468.73,17938,4367342024.41,232967.92,20.83,11184.04,76455.03,2.368,0.2539,0.0536,0.786,0.39,0.030727,0.0115,GROWTH,VERY_HIGH,SELL,30.2,A-,92294795.62,7.2,Q4,2021
TXN101939,2021-12-22,2021-12-22 09:54:47,ABB Ltd,ABB,Industrials,Switzerland,CHF,BUY,851136.85,733,623883309.05,562330.92,15.17,37076.43,223491.5,1.308,0.2815,0.0227,1.563,0.709,0.002271,0.0138,EQUITY,LOW,HOLD,38.2,BBB+,5766755.5,5.8,Q4,2021
TXN101940,2021-12-22,2021-12-22 14:38:40,H&M,H&M,Consumer Discretionary,Sweden,SEK,DIVIDEND,213399.02,7758,1655549580.03,210635.96,15.34,13735.53,173014.24,2.49,0.2701,0.0278,1.445,2.039,-0.00142,0.008,GROWTH,MEDIUM,STRONG_BUY,89.0,AA-,43643642.06,3.3,Q4,2021
TXN101941,2021-12-22,2021-12-22 14:06:44,Volvo AB,VOLV,Industrials,Sweden,SEK,SPLIT,375606.26,6607,2481630562.24,594926.02,12.89,46150.21,364100.1,0.741,0.2719,0.0136,1.187,1.957,-0.011332,0.0176,FIXED_INCOME,MEDIUM,HOLD,87.8,BB+,40429744.25,8.2,Q4,2021
TXN101942,2021-12-23,2021-12-23 11:40:36,Essity,ESSI,Consumer Staples,Sweden,SEK,RIGHTS_ISSUE,122546.54,16975,2080227590.31,227025.31,26.78,8477.83,36081.48,1.371,0.2465,0.0006,1.359,0.92,0.008862,0.0035,GROWTH,LOW,HOLD,33.3,BBB+,35674913.71,9.6,Q4,2021
TXN101943,2021-12-23,2021-12-23 12:16:31,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,DIVIDEND,98963.12,16318,1614880142.77,56464.94,23.53,2399.43,19992.08,1.231,0.2942,0.0551,1.037,0.887,-0.001284,0.0095,FIXED_INCOME,MEDIUM,HOLD,57.2,BBB,32043446.85,8.8,Q4,2021
TXN101944,2021-12-23,2021-12-23 12:12:47,Essity,ESSI,Consumer Staples,Sweden,SEK,BUY,270238.43,1275,344553997.08,236468.37,21.31,11098.25,66272.97,1.734,0.057,0.0238,1.989,1.412,-0.006486,0.0125,MIXED,MEDIUM,BUY,39.5,AA+,3661021.67,3.2,Q4,2021
TXN101945,2021-12-25,2021-12-25 12:05:37,Swedbank,SWED,Financials,Sweden,SEK,RIGHTS_ISSUE,235908.72,2830,667621679.71,208073.25,12.56,16570.03,144145.75,2.117,0.2015,0.0055,0.944,2.42,-0.02672,0.0088,GROWTH,MEDIUM,HOLD,64.4,A+,14541344.74,9.5,Q4,2021
TXN101946,2021-12-25,2021-12-25 12:02:51,Volvo AB,VOLV,Industrials,Sweden,SEK,BUY,255229.93,2813,717961798.36,355371.19,21.16,16792.42,122056.29,0.876,0.3059,0.0274,1.375,0.829,0.009456,0.0043,EQUITY,LOW,HOLD,57.1,A-,15407861.16,6.2,Q4,2021
TXN101947,2021-12-25,2021-12-25 14:49:26,SEB,SEB,Financials,Sweden,SEK,BUY,188031.04,8399,1579272745.62,261687.2,8.89,29434.66,147995.7,0.749,0.3042,0.0446,0.574,0.104,-0.005423,0.0081,EQUITY,LOW,BUY,41.9,A-,299316.77,6.6,Q4,2021
TXN101950,2021-12-26,2021-12-26 14:22:39,Boliden,BOLI,Materials,Sweden,SEK,SELL,88974.01,723,64328205.92,112223.17,14.17,7917.53,44159.3,0.497,0.3287,0.0193,1.56,2.364,-0.016535,0.0114,GROWTH,MEDIUM,SELL,39.8,A+,2446375.59,5.0,Q4,2021
TXN101948,2021-12-26,2021-12-26 10:21:11,Boliden,BOLI,Materials,Sweden,SEK,BUY,91890.54,1375,126349498.7,105435.05,12.12,8700.46,84405.67,1.443,0.1832,0.0118,0.519,-0.047,0.035536,0.0101,VALUE,MEDIUM,BUY,34.0,AAA,2902850.34,4.5,Q4,2021
TXN101949,2021-12-26,2021-12-26 12:53:13,SKF,SKF,Industrials,Sweden,SEK,BUY,135155.86,689,93122386.26,94819.76,23.53,4029.51,59254.19,2.382,0.307,0.0499,1.795,-0.26,-0.005664,0.0058,GROWTH,MEDIUM,SELL,45.9,BBB+,1619408.23,5.1,Q4,2021
TXN101951,2021-12-26,2021-12-26 10:28:27,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,SELL,23168.83,4259,98676052.86,43620.39,25.48,1712.17,20777.41,1.893,0.2181,0.0264,1.921,2.172,0.014591,0.0026,FIXED_INCOME,HIGH,HOLD,94.6,AA-,1304136.05,5.4,Q4,2021
TXN101952,2021-12-27,2021-12-27 10:08:50,Hexagon AB,HEXA,Technology,Sweden,SEK,DIVIDEND,364853.55,5179,1889576542.12,278911.48,46.04,6058.21,24301.67,0.321,0.2835,0.0077,0.53,1.416,-0.007608,0.018,EQUITY,LOW,SELL,65.9,BB+,5973899.96,9.5,Q4,2021
TXN101954,2021-12-28,2021-12-28 14:01:14,Sandvik,SAND,Industrials,Sweden,SEK,BUY,223324.6,6547,1462106146.36,308897.91,22.67,13622.85,90134.87,1.4,0.2057,0.0195,0.987,1.396,-0.00034,0.0038,EQUITY,MEDIUM,BUY,62.8,A,7469023.36,5.3,Q4,2021
TXN101953,2021-12-28,2021-12-28 10:07:31,SKF,SKF,Industrials,Sweden,SEK,BUY,105764.78,1385,146484223.44,76424.8,24.88,3072.11,29074.52,2.002,0.1439,0.0188,0.656,1.18,0.009344,0.0083,MIXED,MEDIUM,HOLD,34.9,A-,3457590.57,9.8,Q4,2021
TXN101955,2021-12-29,2021-12-29 15:45:22,Spotify,SPOT,Technology,Sweden,SEK,SELL,241680.58,5463,1320301015.28,421239.6,43.82,9611.94,57114.71,2.261,0.3328,0.0436,1.022,0.969,-0.004551,0.002,MIXED,MEDIUM,HOLD,90.1,AA,39920299.29,5.9,Q4,2021
TXN101956,2022-01-01,2022-01-01 13:04:34,H&M,H&M,Consumer Discretionary,Sweden,SEK,BUY,188979.93,244,46111101.99,211274.23,31.08,6798.56,109708.68,1.148,0.2573,0.0253,1.318,1.283,-0.021819,0.0154,FIXED_INCOME,LOW,HOLD,54.2,BBB-,1029256.07,5.7,Q1,2022
TXN101957,2022-01-01,2022-01-01 13:25:39,Boliden,BOLI,Materials,Sweden,SEK,DIVIDEND,199402.51,22308,4448271091.73,108232.05,12.64,8562.49,70652.58,0.547,0.1523,0.0018,1.254,2.19,0.031166,0.0153,FIXED_INCOME,MEDIUM,BUY,51.0,A+,86775993.92,3.7,Q1,2022
TXN101958,2022-01-02,2022-01-02 10:37:30,Ericsson,ERIC,Technology,Sweden,SEK,BUY,245387.65,4386,1076270240.7,257662.11,41.47,6212.68,44568.77,0.204,0.2954,0.0296,1.16,1.784,-0.020775,0.0198,VALUE,MEDIUM,BUY,51.2,A+,10023597.85,8.8,Q1,2022
TXN101959,2022-01-03,2022-01-03 09:21:26,ABB Ltd,ABB,Industrials,Switzerland,CHF,DIVIDEND,487976.36,15077,7357219534.9,671205.13,19.74,33995.47,202220.22,0.279,0.2957,0.0117,0.939,0.02,-0.041129,0.0067,EQUITY,HIGH,BUY,63.0,A,175031712.94,8.2,Q1,2022
TXN101960,2022-01-03,2022-01-03 14:56:48,ABB Ltd,ABB,Industrials,Switzerland,CHF,SPLIT,400046.78,19819,7928527041.52,491847.75,21.95,22412.58,127701.41,0.209,0.1641,0.0174,0.827,0.255,0.000278,0.018,FIXED_INCOME,LOW,BUY,34.1,BBB-,238089846.76,5.9,Q1,2022
TXN101961,2022-01-04,2022-01-04 12:35:52,Ericsson,ERIC,Technology,Sweden,SEK,SELL,179361.12,5495,985589361.39,300042.29,26.66,11255.2,45486.71,1.803,0.1464,0.0091,1.089,0.162,0.013105,0.0192,FIXED_INCOME,MEDIUM,BUY,47.6,A+,31829467.31,9.9,Q1,2022
TXN101962,2022-01-04,2022-01-04 12:31:04,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,BUY,162028.41,2598,420949813.98,196400.42,33.28,5902.3,43062.8,0.583,0.2253,0.001,0.794,-0.492,0.009702,0.0095,EQUITY,MEDIUM,SELL,47.7,AA-,9195587.43,7.7,Q1,2022
TXN101966,2022-01-05,2022-01-05 16:32:14,Nordea Bank,NORD,Financials,Finland,EUR,SELL,551695.42,3682,2031342526.1,494836.53,9.19,53820.96,1005581.6,1.014,0.1638,0.0046,1.721,0.717,-0.000859,0.0198,EQUITY,HIGH,SELL,49.2,AAA,49491805.37,8.4,Q1,2022
TXN101965,2022-01-05,2022-01-05 13:46:02,Alfa Laval,ALFA,Industrials,Sweden,SEK,SPLIT,307801.6,7349,2262033944.59,171299.54,20.77,8248.8,36479.25,0.417,0.212,0.0178,1.501,1.148,-0.01153,0.0172,FIXED_INCOME,LOW,HOLD,89.2,A,31682297.06,3.0,Q1,2022
TXN101963,2022-01-05,2022-01-05 09:22:04,Boliden,BOLI,Materials,Sweden,SEK,SELL,140719.53,13300,1871569790.89,129892.81,14.32,9073.7,115124.87,1.679,0.206,0.0017,1.099,1.854,-0.002448,0.0077,VALUE,LOW,BUY,88.1,A-,26690821.0,8.5,Q1,2022
TXN101964,2022-01-05,2022-01-05 10:56:35,Investor AB,INVE,Financials,Sweden,SEK,BUY,700286.23,4771,3341065581.79,818537.68,10.33,79268.28,688870.24,1.833,0.1215,0.0125,1.555,2.142,0.020489,0.0198,VALUE,HIGH,STRONG_SELL,33.9,AA,117594330.58,6.9,Q1,2022
TXN101967,2022-01-06,2022-01-06 16:19:50,Telia Company,TELI,Communication Services,Sweden,SEK,SELL,82611.93,3361,277658709.47,109158.36,25.98,4200.92,19199.83,2.282,0.2131,0.0422,1.643,1.566,0.003316,0.0027,GROWTH,VERY_HIGH,BUY,79.7,A+,3020048.67,7.3,Q1,2022
TXN101968,2022-01-06,2022-01-06 09:01:49,Sandvik,SAND,Industrials,Sweden,SEK,BUY,216861.02,2346,508755963.71,335070.33,21.4,15661.03,168566.86,2.434,0.1421,0.0262,1.247,2.472,0.030186,0.0056,EQUITY,LOW,SELL,79.5,BBB,12851741.43,6.0,Q1,2022
TXN101969,2022-01-06,2022-01-06 15:43:43,Atlas Copco,ATLA,Industrials,Sweden,SEK,RIGHTS_ISSUE,602649.14,3521,2121927607.8,852331.03,22.2,38401.92,699925.05,1.553,0.3454,0.0568,1.749,-0.181,-0.012573,0.0031,VALUE,HIGH,SELL,89.6,BBB-,23456427.59,5.4,Q1,2022
TXN101971,2022-01-07,2022-01-07 15:44:27,Hexagon AB,HEXA,Technology,Sweden,SEK,DIVIDEND,270634.23,8357,2261690243.51,329212.04,40.25,8178.8,51329.91,1.897,0.1348,0.026,1.689,2.268,-0.010974,0.017,FIXED_INCOME,MEDIUM,SELL,50.2,AA-,11953050.35,9.7,Q1,2022
